Transaction_ID,Farmer_ID,Buyer_ID,Commodity,Variety,Grade,Quantity,Farmer_District,Buyer_District,Distance_KM,Market_Price,Offered_Price,Final_Price,Transaction_Date,Payment_Status,Transaction_Status,Is_Synthetic,Is_Anomaly,Anomaly_Type
TX-005915,FARMER-522,BUYER-92,Onion,White,Grade B,1923.0,Lasalgaon,Gondal,51.2,30.81,53.45,53.45,2026-01-25,DISPUTED,DISPUTED,True,True,EXTREME_HIGH_OFFER
TX-005916,FARMER-870,BUYER-63,Tomato,Desi,Grade A,1580.0,Nashik,Indore,183.4,29.98,29.0,28.46,2025-02-18,COMPLETED,COMPLETED,True,False,NORMAL
TX-005917,FARMER-210,BUYER-67,Potato,Lauvkar,Grade B,4586.0,Ahmedabad,Ujjain,71.1,23.2,23.15,22.95,2025-12-20,COMPLETED,COMPLETED,True,False,NORMAL
TX-005918,FARMER-824,BUYER-199,Tomato,Desi,Grade B,925.0,Indore,Rajkot,192.8,28.07,29.08,29.61,2025-11-11,COMPLETED,COMPLETED,True,False,NORMAL
TX-005919,FARMER-277,BUYER-74,Tomato,Hybrid,Grade B,2072.0,Gondal,Agra,177.6,27.74,28.39,28.23,2025-10-16,COMPLETED,COMPLETED,True,False,NORMAL
TX-005920,FARMER-787,BUYER-65,Soyabean,NRC-37,Grade B,1893.0,Agra,Nashik,89.9,45.08,43.93,44.73,2025-03-07,COMPLETED,COMPLETED,True,False,NORMAL
TX-005921,FARMER-120,BUYER-190,Mustard,Pusa Bold,Grade B,2541.0,Lasalgaon,Rajkot,158.0,54.14,52.61,51.57,2025-01-08,COMPLETED,COMPLETED,True,False,NORMAL
TX-005922,FARMER-655,BUYER-127,Soyabean,JS-335,Grade B,4029.0,Nashik,Gondal,100.1,43.51,45.11,44.49,2025-04-28,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-005923,FARMER-939,BUYER-58,Wheat,Sharbati,Grade C,988.0,Ahmedabad,Indore,172.6,22.84,21.97,21.96,2025-09-27,COMPLETED,COMPLETED,True,False,NORMAL
TX-005924,FARMER-800,BUYER-114,Tomato,Local,Grade B,938.0,Lasalgaon,Pune,150.8,28.14,29.42,29.02,2025-10-06,COMPLETED,COMPLETED,True,False,NORMAL
TX-005925,FARMER-133,BUYER-64,Mustard,Black,Grade B,3495.0,Pune,Agra,224.6,51.44,51.77,51.21,2025-09-04,COMPLETED,COMPLETED,True,False,NORMAL
TX-005926,FARMER-235,BUYER-140,Tomato,Desi,Grade A,10990.0,Rajkot,Gondal,43.5,30.93,27.84,27.84,2025-01-24,COMPLETED,COMPLETED,True,True,ABNORMAL_QUANTITY
TX-005927,FARMER-355,BUYER-216,Potato,Lauvkar,Grade A,644.0,Ahmedabad,Pune,50.1,24.46,24.09,24.54,2025-04-06,COMPLETED,COMPLETED,True,False,NORMAL
TX-005928,FARMER-454,BUYER-157,Mustard,Pusa Bold,Grade A,3057.0,Nashik,Indore,39.5,55.82,55.45,55.08,2025-03-13,COMPLETED,COMPLETED,True,False,NORMAL
TX-005929,FARMER-603,BUYER-199,Mustard,Pusa Bold,Grade B,720.0,Rajkot,Lasalgaon,214.4,57.04,57.19,56.57,2025-06-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-005930,FARMER-341,BUYER-136,Onion,Red,Grade C,3129.0,Agra,Agra,23.2,24.86,25.02,25.17,2025-09-22,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-005931,FARMER-824,BUYER-172,Tomato,Local,Grade B,988.0,Ujjain,Agra,198.1,27.87,27.23,27.54,2025-03-30,COMPLETED,COMPLETED,True,False,NORMAL
TX-005932,FARMER-791,BUYER-199,Soyabean,NRC-37,Grade B,3654.0,Ahmedabad,Surat,43.7,46.83,46.79,46.51,2025-11-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-005933,FARMER-984,BUYER-126,Mustard,Pusa Bold,Grade A,1547.0,Nashik,Pune,209.9,57.6,57.62,58.62,2026-01-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-005934,FARMER-776,BUYER-206,Cotton,BT Cotton,Grade B,3612.0,Gondal,Indore,67.1,76.28,75.41,75.26,2026-01-30,COMPLETED,COMPLETED,True,False,NORMAL
TX-005935,FARMER-959,BUYER-66,Wheat,Lokwan,Grade C,6365.0,Pune,Gondal,92.4,22.56,22.42,22.45,2025-04-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-005936,FARMER-606,BUYER-69,Potato,Lauvkar,Grade A,2550.0,Indore,Surat,184.3,24.59,25.6,25.1,2025-04-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-005937,FARMER-495,BUYER-92,Tomato,Desi,Grade B,1931.0,Rajkot,Gondal,42.6,28.08,28.1,28.47,2025-03-13,COMPLETED,COMPLETED,True,False,NORMAL
TX-005938,FARMER-475,BUYER-116,Tomato,Hybrid,Grade B,378.0,Surat,Pune,84.7,27.66,28.98,29.26,2025-05-13,COMPLETED,COMPLETED,True,False,NORMAL
TX-005939,FARMER-995,BUYER-134,Soyabean,JS-335,Grade A,2140.0,Pune,Agra,162.4,49.16,47.88,47.7,2025-05-30,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-005940,FARMER-208,BUYER-172,Potato,Jyoti,Grade A,5307.0,Nashik,Indore,53.8,24.27,24.0,23.92,2025-10-06,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-005941,FARMER-517,BUYER-222,Mustard,Pusa Bold,Grade A,608.0,Gondal,Ahmedabad,220.1,56.28,56.28,56.59,2025-10-12,COMPLETED,COMPLETED,True,False,NORMAL
TX-005942,FARMER-342,BUYER-132,Potato,Kufri,Grade A,1235.0,Surat,Nashik,209.1,23.15,22.38,22.12,2025-08-07,COMPLETED,COMPLETED,True,False,NORMAL
TX-005943,FARMER-296,BUYER-59,Tomato,Hybrid,Grade C,1238.0,Ujjain,Ahmedabad,63.4,23.58,22.81,22.6,2025-04-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-005944,FARMER-643,BUYER-70,Mustard,Pusa Bold,Grade A,2162.0,Pune,Gondal,226.4,55.94,56.39,55.44,2025-12-14,COMPLETED,COMPLETED,True,False,NORMAL
TX-005945,FARMER-683,BUYER-60,Onion,Red,Grade A,525.0,Rajkot,Ujjain,185.0,32.56,33.41,34.03,2025-12-17,COMPLETED,COMPLETED,True,False,NORMAL
TX-005946,FARMER-490,BUYER-136,Mustard,Yellow,Grade B,1589.0,Pune,Lasalgaon,199.8,57.04,59.51,60.29,2025-04-03,COMPLETED,COMPLETED,True,False,NORMAL
TX-005947,FARMER-560,BUYER-216,Cotton,BT Cotton,Grade C,1561.0,Pune,Lasalgaon,205.1,63.74,61.83,60.95,2025-07-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-005948,FARMER-956,BUYER-209,Cotton,Long Staple,Grade A,3845.0,Gondal,Pune,248.4,77.54,80.97,79.55,2025-07-03,COMPLETED,COMPLETED,True,False,NORMAL
TX-005949,FARMER-215,BUYER-147,Mustard,Black,Grade A,1435.0,Indore,Surat,171.5,57.59,59.18,58.8,2025-05-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-005950,FARMER-631,BUYER-102,Onion,White,Grade A,3663.0,Rajkot,Rajkot,16.0,30.72,32.17,31.74,2025-02-03,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-005951,FARMER-923,BUYER-127,Wheat,Kalyan,Grade C,7457.0,Surat,Rajkot,439.7,22.1,22.62,22.34,2025-09-14,COMPLETED,COMPLETED,True,False,NORMAL
TX-005952,FARMER-976,BUYER-213,Tomato,Local,Grade A,2105.0,Indore,Nashik,155.3,31.52,32.15,31.75,2025-01-25,COMPLETED,COMPLETED,True,False,NORMAL
TX-005953,FARMER-695,BUYER-167,Onion,Garhwa,Grade B,1790.0,Pune,Pune,21.4,28.85,29.52,29.35,2025-08-02,COMPLETED,COMPLETED,True,False,NORMAL
TX-005954,FARMER-916,BUYER-201,Soyabean,Yellow,Grade A,3060.0,Rajkot,Gondal,42.0,49.89,48.99,49.2,2025-11-12,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-005955,FARMER-956,BUYER-225,Cotton,Long Staple,Grade B,3629.0,Rajkot,Pune,125.6,73.56,72.65,72.24,2025-07-02,COMPLETED,COMPLETED,True,False,NORMAL
TX-005956,FARMER-352,BUYER-122,Mustard,Pusa Bold,Grade C,2916.0,Indore,Surat,35.4,45.13,43.73,43.23,2025-01-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-005957,FARMER-761,BUYER-161,Soyabean,JS-335,Grade B,2877.0,Ahmedabad,Pune,141.0,46.63,49.08,49.61,2025-09-09,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-005958,FARMER-654,BUYER-118,Rice,Basmati,Grade A,2891.0,Surat,Pune,34.1,36.98,38.64,38.98,2025-03-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-005959,FARMER-591,BUYER-130,Soyabean,NRC-37,Grade C,1216.0,Lasalgaon,Agra,217.1,40.91,40.13,40.13,2025-05-30,COMPLETED,COMPLETED,True,False,NORMAL
TX-005960,FARMER-335,BUYER-139,Soyabean,Yellow,Grade B,2146.0,Rajkot,Pune,226.5,47.91,46.91,47.19,2025-06-24,COMPLETED,COMPLETED,True,False,NORMAL
TX-005961,FARMER-258,BUYER-185,Tomato,Local,Grade C,2709.0,Pune,Agra,206.7,23.32,23.2,23.2,2025-07-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-005962,FARMER-428,BUYER-154,Wheat,Lokwan,Grade B,3957.0,Lasalgaon,Agra,60.4,23.73,23.93,23.82,2025-08-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-005963,FARMER-149,BUYER-248,Tomato,Local,Grade A,861.0,Gondal,Surat,132.3,30.53,30.32,29.88,2026-01-27,COMPLETED,COMPLETED,True,False,NORMAL
TX-005964,FARMER-674,BUYER-137,Soyabean,NRC-37,Grade B,4001.0,Ahmedabad,Surat,88.1,48.5,50.42,50.63,2025-11-19,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-005965,FARMER-161,BUYER-152,Rice,Basmati,Grade C,3277.0,Indore,Indore,20.4,32.6,32.92,32.64,2025-05-26,COMPLETED,COMPLETED,True,False,NORMAL
TX-005966,FARMER-782,BUYER-61,Cotton,BT Cotton,Grade A,2460.0,Ahmedabad,Indore,220.6,77.02,78.42,77.4,2025-07-13,COMPLETED,COMPLETED,True,False,NORMAL
TX-005967,FARMER-203,BUYER-226,Mustard,Pusa Bold,Grade B,2582.0,Indore,Gondal,203.3,54.67,56.59,56.09,2025-09-26,COMPLETED,COMPLETED,True,False,NORMAL
TX-005968,FARMER-664,BUYER-231,Tomato,Local,Grade B,1892.0,Indore,Ujjain,51.0,27.92,29.02,28.99,2025-08-29,COMPLETED,COMPLETED,True,False,NORMAL
TX-005969,FARMER-689,BUYER-50,Wheat,Lokwan,Grade B,3038.0,Gondal,Ahmedabad,159.0,24.08,24.62,25.0,2025-08-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-005970,FARMER-569,BUYER-73,Mustard,Black,Grade A,3296.0,Rajkot,Gondal,40.0,61.14,63.06,62.69,2025-03-04,COMPLETED,COMPLETED,True,False,NORMAL
TX-005971,FARMER-963,BUYER-176,Rice,Sona Masoori,Grade B,1432.0,Gondal,Rajkot,38.7,35.12,36.12,35.69,2025-12-04,COMPLETED,COMPLETED,True,False,NORMAL
TX-005972,FARMER-793,BUYER-189,Soyabean,NRC-37,Grade B,3068.0,Agra,Nashik,54.0,46.62,47.58,47.93,2026-01-22,COMPLETED,COMPLETED,True,False,NORMAL
TX-005973,FARMER-544,BUYER-190,Rice,Sona Masoori,Grade B,2709.0,Agra,Agra,19.0,34.91,34.61,34.45,2025-03-26,COMPLETED,COMPLETED,True,False,NORMAL
TX-005974,FARMER-809,BUYER-169,Potato,Lauvkar,Grade B,806.0,Ahmedabad,Rajkot,212.1,22.17,21.49,21.59,2025-10-01,COMPLETED,COMPLETED,True,False,NORMAL
TX-005975,FARMER-376,BUYER-170,Potato,Lauvkar,Grade B,1598.0,Ujjain,Pune,143.4,22.04,22.29,22.34,2025-10-01,COMPLETED,COMPLETED,True,False,NORMAL
TX-005976,FARMER-710,BUYER-189,Soyabean,JS-335,Grade B,2589.0,Lasalgaon,Gondal,221.0,48.29,48.41,47.86,2025-04-25,COMPLETED,COMPLETED,True,False,NORMAL
TX-005977,FARMER-956,BUYER-82,Potato,Lauvkar,Grade B,504.0,Surat,Pune,170.8,20.84,21.15,21.33,2026-01-14,COMPLETED,COMPLETED,True,False,NORMAL
TX-005978,FARMER-794,BUYER-149,Wheat,Kalyan,Grade C,5852.0,Lasalgaon,Gondal,179.4,22.43,22.6,22.32,2025-10-07,COMPLETED,COMPLETED,True,False,NORMAL
TX-005979,FARMER-713,BUYER-182,Potato,Kufri,Grade B,5910.0,Gondal,Gondal,216.9,22.46,22.88,23.16,2025-12-26,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-005980,FARMER-859,BUYER-103,Rice,Basmati,Grade C,846.0,Pune,Indore,219.9,32.08,32.17,32.29,2025-02-03,COMPLETED,COMPLETED,True,False,NORMAL
TX-005981,FARMER-204,BUYER-104,Soyabean,NRC-37,Grade A,2580.0,Ujjain,Agra,163.3,51.61,50.92,50.16,2026-02-05,COMPLETED,COMPLETED,True,False,NORMAL
TX-005982,FARMER-808,BUYER-104,Mustard,Pusa Bold,Grade B,1377.0,Surat,Lasalgaon,205.1,55.67,28.31,28.31,2025-08-01,PENDING,REJECTED,True,True,EXTREME_LOW_OFFER
TX-005983,FARMER-623,BUYER-224,Soyabean,JS-335,Grade A,1802.0,Pune,Gondal,202.0,47.21,45.37,44.99,2025-11-22,COMPLETED,COMPLETED,True,False,NORMAL
TX-005984,FARMER-483,BUYER-108,Cotton,BT Cotton,Grade A,3109.0,Indore,Indore,20.7,77.63,75.96,75.33,2025-03-03,COMPLETED,COMPLETED,True,False,NORMAL
TX-005985,FARMER-957,BUYER-215,Soyabean,NRC-37,Grade A,1345.0,Agra,Indore,93.8,50.49,49.3,48.69,2025-04-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-005986,FARMER-517,BUYER-212,Onion,Garhwa,Grade B,4424.0,Surat,Indore,201.6,31.33,32.8,33.36,2025-02-06,COMPLETED,COMPLETED,True,False,NORMAL
TX-005987,FARMER-958,BUYER-73,Tomato,Local,Grade B,2049.0,Surat,Surat,48.4,27.7,27.92,28.08,2025-03-22,COMPLETED,COMPLETED,True,False,NORMAL
TX-005988,FARMER-447,BUYER-94,Soyabean,NRC-37,Grade C,3135.0,Pune,Pune,23.9,38.38,37.7,37.68,2025-12-02,COMPLETED,COMPLETED,True,False,NORMAL
TX-005989,FARMER-559,BUYER-180,Wheat,Lokwan,Grade A,6690.0,Pune,Pune,21.8,26.57,27.4,27.46,2025-03-14,COMPLETED,COMPLETED,True,False,NORMAL
TX-005990,FARMER-951,BUYER-107,Wheat,Kalyan,Grade A,5967.0,Nashik,Lasalgaon,56.6,25.91,25.41,25.51,2025-12-26,COMPLETED,COMPLETED,True,False,NORMAL
TX-005991,FARMER-948,BUYER-221,Potato,Lauvkar,Grade A,2027.0,Ujjain,Indore,58.3,25.11,25.95,26.34,2025-02-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-005992,FARMER-845,BUYER-208,Mustard,Pusa Bold,Grade C,774.0,Ahmedabad,Nashik,172.7,46.97,47.63,46.88,2025-06-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-005993,FARMER-834,BUYER-138,Mustard,Black,Grade A,2882.0,Lasalgaon,Ahmedabad,112.2,56.83,57.36,58.4,2025-09-18,COMPLETED,COMPLETED,True,False,NORMAL
TX-005994,FARMER-165,BUYER-86,Rice,Basmati,Grade A,1883.0,Gondal,Nashik,34.9,37.47,39.32,39.71,2025-12-07,COMPLETED,COMPLETED,True,False,NORMAL
TX-005995,FARMER-576,BUYER-110,Potato,Jyoti,Grade A,4148.0,Ahmedabad,Lasalgaon,249.3,22.97,10.25,10.25,2025-08-01,PENDING,REJECTED,True,True,EXTREME_LOW_OFFER
TX-005996,FARMER-770,BUYER-115,Wheat,Sharbati,Grade C,4947.0,Nashik,Lasalgaon,56.3,22.4,22.61,22.81,2025-12-09,COMPLETED,COMPLETED,True,False,NORMAL
TX-005997,FARMER-269,BUYER-170,Cotton,BT Cotton,Grade C,2510.0,Ujjain,Indore,52.6,61.89,62.64,62.47,2025-06-22,COMPLETED,COMPLETED,True,False,NORMAL
TX-005998,FARMER-715,BUYER-85,Mustard,Yellow,Grade B,670.0,Gondal,Rajkot,35.8,53.46,55.99,56.38,2025-03-26,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-005999,FARMER-128,BUYER-163,Mustard,Pusa Bold,Grade C,3269.0,Pune,Agra,30.3,50.35,49.2,49.4,2025-03-10,COMPLETED,COMPLETED,True,False,NORMAL
TX-006000,FARMER-289,BUYER-237,Onion,Red,Grade A,2034.0,Ujjain,Lasalgaon,108.9,30.9,32.35,32.46,2026-01-17,COMPLETED,COMPLETED,True,False,NORMAL
TX-006001,FARMER-902,BUYER-105,Cotton,BT Cotton,Grade B,1373.0,Ujjain,Ujjain,60.0,73.41,75.44,75.89,2026-01-12,COMPLETED,COMPLETED,True,False,NORMAL
TX-006002,FARMER-933,BUYER-157,Soyabean,NRC-37,Grade A,1222.0,Rajkot,Ahmedabad,219.4,49.22,51.24,51.03,2025-07-01,COMPLETED,COMPLETED,True,False,NORMAL
TX-006003,FARMER-105,BUYER-54,Rice,Common,Grade A,3854.0,Lasalgaon,Ahmedabad,186.3,38.21,36.91,36.41,2025-02-18,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-006004,FARMER-919,BUYER-236,Wheat,Kalyan,Grade A,4279.0,Gondal,Agra,52.5,28.47,27.89,28.1,2025-06-13,COMPLETED,COMPLETED,True,False,NORMAL
TX-006005,FARMER-812,BUYER-139,Potato,Lauvkar,Grade A,5977.0,Rajkot,Gondal,41.6,23.81,23.05,23.45,2025-12-23,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-006006,FARMER-534,BUYER-213,Soyabean,Yellow,Grade A,1491.0,Lasalgaon,Nashik,59.0,49.72,50.69,49.95,2025-07-31,COMPLETED,COMPLETED,True,False,NORMAL
TX-006007,FARMER-653,BUYER-246,Onion,Red,Grade A,3487.0,Ahmedabad,Lasalgaon,149.9,34.25,34.5,33.99,2026-02-02,COMPLETED,COMPLETED,True,False,NORMAL
TX-006008,FARMER-992,BUYER-172,Tomato,Hybrid,Grade B,2396.0,Surat,Pune,234.5,29.19,29.8,29.37,2025-02-23,COMPLETED,COMPLETED,True,False,NORMAL
TX-006009,FARMER-713,BUYER-89,Potato,Lauvkar,Grade B,3374.0,Ahmedabad,Ahmedabad,20.6,21.97,22.71,22.72,2025-11-16,COMPLETED,COMPLETED,True,False,NORMAL
TX-006010,FARMER-404,BUYER-244,Rice,Basmati,Grade B,5964.0,Rajkot,Nashik,84.2,37.35,39.24,39.78,2025-05-13,COMPLETED,COMPLETED,True,False,NORMAL
TX-006011,FARMER-345,BUYER-139,Potato,Jyoti,Grade A,4103.0,Ahmedabad,Indore,193.7,24.46,25.41,25.27,2025-03-22,COMPLETED,COMPLETED,True,False,NORMAL
TX-006012,FARMER-677,BUYER-94,Wheat,Sharbati,Grade A,6573.0,Surat,Ahmedabad,50.0,26.62,50.38,50.38,2025-02-08,DEFAULTED,DISPUTED,True,True,EXTREME_HIGH_OFFER
TX-006013,FARMER-606,BUYER-87,Wheat,Kalyan,Grade A,6655.0,Gondal,Agra,173.4,26.46,27.08,26.58,2025-12-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-006014,FARMER-256,BUYER-110,Soyabean,NRC-37,Grade A,2147.0,Gondal,Ahmedabad,77.8,52.39,52.67,53.59,2025-11-21,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-006015,FARMER-134,BUYER-89,Potato,Jyoti,Grade C,5079.0,Pune,Surat,67.4,19.47,19.23,19.58,2025-08-12,COMPLETED,COMPLETED,True,False,NORMAL
TX-006016,FARMER-394,BUYER-181,Wheat,Lokwan,Grade B,3504.0,Pune,Nashik,206.2,25.24,24.29,24.3,2025-07-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-006017,FARMER-956,BUYER-92,Onion,Red,Grade A,2608.0,Indore,Surat,125.1,31.43,32.1,31.76,2025-06-01,COMPLETED,COMPLETED,True,False,NORMAL
TX-006018,FARMER-916,BUYER-116,Mustard,Pusa Bold,Grade A,2357.0,Lasalgaon,Lasalgaon,134.5,59.58,60.06,59.78,2025-11-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-006019,FARMER-486,BUYER-146,Tomato,Desi,Grade B,2059.0,Ujjain,Lasalgaon,224.8,28.05,27.87,27.55,2025-01-14,COMPLETED,COMPLETED,True,False,NORMAL
TX-006020,FARMER-278,BUYER-107,Wheat,Kalyan,Grade B,1348.0,Rajkot,Gondal,45.0,23.69,12.41,12.41,2025-10-20,PENDING,REJECTED,True,True,EXTREME_LOW_OFFER
TX-006021,FARMER-720,BUYER-144,Mustard,Pusa Bold,Grade B,998.0,Pune,Ahmedabad,225.7,53.67,52.21,51.94,2025-12-14,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-006022,FARMER-188,BUYER-173,Rice,Sona Masoori,Grade A,4831.0,Lasalgaon,Gondal,233.8,39.3,38.76,39.0,2025-12-05,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-006023,FARMER-577,BUYER-143,Mustard,Pusa Bold,Grade C,2284.0,Rajkot,Nashik,70.4,46.74,48.64,49.58,2025-05-14,COMPLETED,COMPLETED,True,False,NORMAL
TX-006024,FARMER-988,BUYER-73,Mustard,Pusa Bold,Grade B,1170.0,Indore,Nashik,146.7,53.22,54.96,55.1,2025-11-06,COMPLETED,COMPLETED,True,False,NORMAL
TX-006025,FARMER-371,BUYER-179,Wheat,Kalyan,Grade C,4495.0,Gondal,Gondal,150.1,22.53,38.09,38.09,2025-03-04,DISPUTED,DISPUTED,True,True,EXTREME_HIGH_OFFER
TX-006026,FARMER-692,BUYER-199,Mustard,Black,Grade A,3135.0,Nashik,Rajkot,119.7,56.68,58.81,58.05,2025-01-20,COMPLETED,COMPLETED,True,False,NORMAL
TX-006027,FARMER-704,BUYER-83,Onion,Red,Grade B,2682.0,Surat,Rajkot,441.3,29.72,29.81,29.9,2026-01-01,COMPLETED,COMPLETED,True,False,NORMAL
TX-006028,FARMER-833,BUYER-206,Wheat,Kalyan,Grade B,7983.0,Agra,Ujjain,161.1,24.13,25.33,25.34,2025-12-31,COMPLETED,COMPLETED,True,False,NORMAL
TX-006029,FARMER-455,BUYER-107,Onion,White,Grade B,2546.0,Rajkot,Lasalgaon,111.9,28.51,29.86,29.37,2025-01-26,COMPLETED,COMPLETED,True,False,NORMAL
TX-006030,FARMER-893,BUYER-223,Mustard,Black,Grade A,2524.0,Pune,Pune,23.8,57.69,57.65,56.96,2025-12-29,COMPLETED,COMPLETED,True,False,NORMAL
TX-006031,FARMER-766,BUYER-173,Cotton,Medium Staple,Grade A,1645.0,Rajkot,Gondal,41.3,77.11,76.38,75.62,2025-07-02,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-006032,FARMER-524,BUYER-84,Wheat,Lokwan,Grade B,4079.0,Gondal,Nashik,182.2,23.52,22.63,22.76,2025-12-12,COMPLETED,COMPLETED,True,False,NORMAL
TX-006033,FARMER-834,BUYER-138,Soyabean,JS-335,Grade B,2443.0,Ahmedabad,Agra,245.0,47.77,49.69,50.66,2026-01-30,COMPLETED,COMPLETED,True,False,NORMAL
TX-006034,FARMER-363,BUYER-141,Cotton,Long Staple,Grade A,2519.0,Indore,Ahmedabad,124.8,81.1,80.41,80.79,2025-05-16,COMPLETED,COMPLETED,True,False,NORMAL
TX-006035,FARMER-563,BUYER-143,Soyabean,JS-335,Grade A,2678.0,Pune,Gondal,180.2,50.2,50.88,50.64,2025-11-25,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-006036,FARMER-470,BUYER-73,Soyabean,NRC-37,Grade A,950.0,Nashik,Ahmedabad,178.4,51.78,52.3,52.11,2025-09-17,COMPLETED,COMPLETED,True,False,NORMAL
TX-006037,FARMER-542,BUYER-147,Wheat,Sharbati,Grade B,5845.0,Ahmedabad,Ujjain,133.9,26.04,27.35,27.11,2025-11-27,COMPLETED,COMPLETED,True,False,NORMAL
TX-006038,FARMER-351,BUYER-240,Cotton,Long Staple,Grade B,3837.0,Ujjain,Gondal,107.0,67.7,70.63,70.88,2025-09-17,COMPLETED,COMPLETED,True,False,NORMAL
TX-006039,FARMER-748,BUYER-201,Rice,Sona Masoori,Grade B,2991.0,Ahmedabad,Indore,79.6,37.6,38.18,37.9,2025-08-27,COMPLETED,COMPLETED,True,False,NORMAL
TX-006040,FARMER-251,BUYER-96,Potato,Lauvkar,Grade C,3674.0,Surat,Surat,138.6,18.29,18.93,19.24,2025-12-07,COMPLETED,COMPLETED,True,False,NORMAL
TX-006041,FARMER-275,BUYER-150,Cotton,BT Cotton,Grade B,1978.0,Ujjain,Ahmedabad,94.0,69.93,68.07,67.43,2025-11-09,COMPLETED,COMPLETED,True,False,NORMAL
TX-006042,FARMER-273,BUYER-91,Cotton,Long Staple,Grade A,2087.0,Surat,Nashik,168.4,76.75,75.14,73.9,2025-11-06,COMPLETED,COMPLETED,True,False,NORMAL
TX-006043,FARMER-509,BUYER-227,Rice,Common,Grade B,6652.0,Ahmedabad,Ujjain,196.1,37.46,36.28,35.97,2025-09-16,COMPLETED,COMPLETED,True,False,NORMAL
TX-006044,FARMER-725,BUYER-214,Mustard,Yellow,Grade A,2133.0,Gondal,Gondal,60.8,59.08,59.89,60.79,2025-10-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-006045,FARMER-161,BUYER-68,Tomato,Local,Grade B,1561.0,Ujjain,Ahmedabad,59.3,27.6,26.73,26.48,2025-12-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-006046,FARMER-452,BUYER-55,Soyabean,Yellow,Grade A,3918.0,Nashik,Pune,213.3,51.86,52.88,52.05,2025-12-30,COMPLETED,COMPLETED,True,False,NORMAL
TX-006047,FARMER-510,BUYER-176,Wheat,Kalyan,Grade B,5767.0,Nashik,Lasalgaon,50.4,23.99,23.38,23.29,2025-09-13,COMPLETED,COMPLETED,True,False,NORMAL
TX-006048,FARMER-200,BUYER-166,Soyabean,Yellow,Grade C,2742.0,Agra,Surat,167.0,42.77,43.26,43.43,2025-02-27,COMPLETED,COMPLETED,True,False,NORMAL
TX-006049,FARMER-657,BUYER-100,Soyabean,NRC-37,Grade A,1782.0,Indore,Surat,192.9,50.87,49.73,50.26,2025-09-04,COMPLETED,COMPLETED,True,False,NORMAL
TX-006050,FARMER-367,BUYER-166,Rice,Common,Grade A,5862.0,Nashik,Surat,145.4,37.51,19.95,19.95,2025-08-15,PENDING,REJECTED,True,True,EXTREME_LOW_OFFER
TX-006051,FARMER-114,BUYER-175,Potato,Kufri,Grade A,4318.0,Agra,Gondal,168.2,22.44,21.79,22.04,2025-01-29,COMPLETED,COMPLETED,True,False,NORMAL
TX-006052,FARMER-546,BUYER-198,Rice,Sona Masoori,Grade B,1232.0,Indore,Agra,185.4,37.48,36.83,36.99,2026-02-02,COMPLETED,COMPLETED,True,False,NORMAL
TX-006053,FARMER-152,BUYER-166,Onion,White,Grade B,3412.0,Lasalgaon,Indore,216.3,30.02,30.3,30.49,2025-03-27,COMPLETED,COMPLETED,True,False,NORMAL
TX-006054,FARMER-215,BUYER-128,Soyabean,Yellow,Grade A,2523.0,Ujjain,Agra,245.3,48.56,27.81,27.81,2025-04-06,PENDING,REJECTED,True,True,EXTREME_LOW_OFFER
